Code,Latitude,Family,Temp Num,Well,Sex num f0,Wing.length..mm.,CS 13 from MOG unscaled,CS scaled 13,CS 18 from MOG,CS 18 scaled,,
SJU 246,-22.611,5,20,2,1,2.814,913.5,2.984274393,764.13,2.496303877,,
SJU 250,-22.611,5,20,3,0,2.97,969.51,3.167251086,840.79,2.746741179,,
SJU 252,-22.611,5,20,3,0,2.933,963.72,3.14833598,851.51,2.781761892,,
SJU 254,-22.611,5,24,1,1,2.871,928.23,3.032395205,776.58,2.536976254,,
SJU 257,-22.611,5,24,1,1,2.966,962.05,3.142880328,803.41,2.624626043,,
SJU 265,-22.611,5,24,3,0,2.734,907.51,2.964705916,796.18,2.601006663,,
SJU 269,-22.611,5,28,1,0,2.601,862.16,2.816553925,741.39,2.422015536,,
SJU 270,-22.611,5,28,1,1,2.502,806.17,2.63364257,670.04,2.188925248,,
SJU 271,-22.611,5,28,1,0,2.657,878.89,2.871208452,761.98,2.489280134,,
SJU 279,-22.611,5,28,3,0,2.574,875.8,2.861113863,760.92,2.485817265,,
SJU 289,-22.611,7,20,2,0,3.192,1043.07,3.407561129,919.96,3.005378293,,
SJU 291,-22.611,7,20,2,0,3.232,1063.73,3.475054406,947.55,3.095510893,,
SJU 295,-22.611,7,24,1,0,2.811,927.87,3.031219136,817.18,2.669610672,,
SJU 296,-22.611,7,24,1,1,2.933,958.88,3.13252439,821.34,2.683200799,,
SJU 300,-22.611,7,24,2,1,2.752,884.15,2.888392123,740.02,2.417539941,,
SJU 303,-22.611,7,24,2,1,3.018,986.42,3.222493647,856.09,2.7967241,,
SJU 304,-22.611,7,28,1,1,2.608,844.4,2.758534535,727.46,2.37650821,,
SJU 305,-22.611,7,28,1,0,2.325,770.55,2.517277103,671.89,2.194968935,,
SJU 309,-22.611,7,28,2,0,2.499,828.42,2.706330151,743.84,2.430019337,,
SJU 310,-22.611,7,28,2,0,2.721,898.15,2.934128129,786.61,2.569742836,,
SJU 314,-22.611,7,28,3,0,2.685,885.25,2.891985667,789.8,2.580164111,,
SJU 315,-22.611,7,28,3,0,2.676,878.94,2.871371795,776.08,2.535342825,,
SJU 317,-22.611,7,28,3,1,2.903,942.04,3.077510508,795.93,2.600189948,,
SJU 319,-22.611,9,20,1,1,2.841,925.12,3.022235278,776.9,2.538021649,,
SJU 320,-22.611,9,20,1,1,2.876,926.18,3.025698147,780.2,2.548802279,,
SJU 321,-22.611,9,20,1,0,3.048,1002.21,3.274077328,899.39,2.938179033,,
SJU 325,-22.611,9,20,2,0,2.936,968.58,3.164212908,838.58,2.739521424,,
SJU 341,-22.611,9,24,2,1,2.895,940.14,3.071303479,806.76,2.635570016,,
SJU 364,-22.611,12,20,1,1,2.889,943.09,3.080940709,805.2,2.630473718,,
SJU 366,-22.611,12,20,1,1,3.216,1041,3.400798734,874.68,2.857454982,,
SJU 370,-22.611,12,20,2,1,3.05,982.17,3.208609503,833.87,2.724134524,,
SJU 372,-22.611,12,20,2,1,3.026,991.17,3.238011221,842.42,2.752066157,,
SJU 376,-22.611,12,20,3,0,3.133,1039.25,3.395081733,939.85,3.07035609,,
SJU 379,-22.611,12,24,1,0,2.668,884.24,2.88868614,784.5,2.562849766,,
SJU 381,-22.611,12,24,1,1,2.812,913.51,2.984307062,777.37,2.539557072,,
SJU 385,-22.611,12,24,2,0,2.669,879.5,2.873201236,781.06,2.551611776,,
SJU 389,-22.611,12,24,3,1,2.822,917.23,2.996459772,792.64,2.589441987,,
SJU 390,-22.611,12,24,3,0,2.681,886.95,2.897539324,801.76,2.619235728,,
SJU 392,-22.611,12,24,3,1,2.705,872.66,2.85085593,740.76,2.419957416,,
SJU 395,-22.611,12,28,1,1,2.631,848.58,2.772189999,727.78,2.377553605,,
SJU 397,-22.611,12,28,1,1,2.815,916.23,2.993192914,787.46,2.572519665,,
SJU 411,-22.611,10,20,1,1,2.865,935.38,3.055753237,783.99,2.561183669,,
SJU 412,-22.611,10,20,1,1,2.647,860.52,2.811196279,731.86,2.390882383,,
SJU 419,-22.611,10,20,3,1,3.017,972.35,3.176528961,822.37,2.686565662,,
SJU 422,-22.611,10,20,3,0,3.01,988.91,3.230628123,868.27,2.836514425,,
SJU 423,-22.611,10,20,3,0,3.11,1030.58,3.366758078,909.41,2.970912946,,
SJU 426,-22.611,10,24,1,0,3.04,1010.85,3.302302978,906.71,2.96209243,,
SJU 431,-22.611,10,24,2,0,2.895,956.8,3.125729326,858.02,2.803029135,,
SJU 434,-22.611,10,24,3,0,2.774,914.13,2.986332513,825.68,2.697378961,,
SJU 439,-22.611,10,28,1,0,2.699,893.53,2.919035247,798.59,2.608879789,,
SJU 440,-22.611,10,28,1,1,2.778,905.05,2.956669447,759.99,2.482779087,,
SJU 444,-22.611,10,28,2,1,2.631,850.74,2.779246412,734.17,2.398428824,,
SJU 461,-22.611,11,20,2,0,3.137,1041.98,3.404000254,928.43,3.033048577,,
SJU 465,-22.611,11,20,3,0,3.345,1103.65,3.605467361,981.03,3.204885285,,
SJU 472,-22.611,11,24,1,0,2.783,921.99,3.012010014,818.25,2.673106209,,
SJU 473,-22.611,11,24,1,1,2.805,912.92,2.982379616,789.65,2.579674083,,
SJU 481,-22.611,11,24,3,1,2.76,902.81,2.949351686,774.74,2.530965236,,
SJU 485,-22.611,11,28,1,1,2.53,819.26,2.676405735,701.01,2.290099827,,
TLC 104,-10.7,74,20,1,1,2.674,873.73,2.854351467,731.77,2.390588366,,
TLC 105,-10.7,74,20,1,0,2.786,911.63,2.978165369,815.81,2.665135077,,
TLC 114,-10.7,74,20,3,1,2.848,922.85,3.014819511,779.21,2.54556809,,
TLC 119,-10.7,74,24,1,1,2.665,862.84,2.818775388,718.09,2.345897755,,
TLC 120,-10.7,74,24,1,1,2.789,892.41,2.915376367,746.75,2.439525893,,
TLC 121,-10.7,74,24,1,1,2.82,912.35,2.980517507,764.3,2.496859243,,
TLC 125,-10.7,74,24,2,1,2.872,926.34,3.026220844,784.8,2.563829823,,
TLC 129,-10.7,74,24,3,1,2.694,862.54,2.817795331,736.21,2.405093214,,
TLC 130,-10.7,74,24,3,0,2.607,859.48,2.807798747,748.35,2.444752865,,
TLC 132,-10.7,74,24,3,0,2.725,902.92,2.94971104,800.22,2.614204767,,
TLC 136,-10.7,74,28,1,0,2.615,864.31,2.823577669,755.52,2.468176234,,
TLC 137,-10.7,74,28,1,0,2.593,840.78,2.74670851,734.42,2.399245539,,
TLC 139,-10.7,74,28,2,0,2.49,807.71,2.63867353,700.2,2.287453673,,
TLC 145,-10.7,74,28,3,0,2.515,832.35,2.719168901,714.26,2.33338569,,
TLC 146,-10.7,74,28,3,0,2.507,819.02,2.67562169,701.38,2.291308565,,
TLC 150,-10.7,75,20,1,0,2.726,901.66,2.945594799,787.72,2.573369047,,
TLC 151,-10.7,75,20,1,0,2.851,943.44,3.082084109,806.41,2.634426616,,
TLC 162,-10.7,75,20,3,0,2.746,917.35,2.996851795,810.88,2.649029469,,
TLC 163,-10.7,75,20,3,1,2.855,911.72,2.978459387,764.68,2.498100649,,
TLC 166,-10.7,75,24,1,0,2.75,924.71,3.020895866,810.45,2.64762472,,
TLC 176,-10.7,75,24,3,0,2.668,892.29,2.914984344,779.27,2.545764101,,
TLC 178,-10.7,75,24,3,0,2.798,925.6,3.02380337,808.7,2.641907719,,
TLC 184,-10.7,75,28,2,0,2.398,816.51,2.667421877,703.29,2.297548263,,
TLC 185,-10.7,75,28,2,1,2.49,786.08,2.568011401,661.28,2.160307576,,
TLC 189,-10.7,75,28,3,1,2.587,881.33,2.879179585,745.14,2.434266252,,
TLC 194,-10.7,76,20,1,1,2.487,928.39,3.032917902,783.52,2.559648246,,
TLC 198,-10.7,76,20,1,0,2.678,901.64,2.945529462,779.59,2.546809495,,
TLC 206,-10.7,76,20,3,1,2.768,906.47,2.961308384,766.02,2.502478238,,
TLC 207,-10.7,76,20,3,0,2.644,872.9,2.851639976,768.69,2.511200748,,
TLC 209,-10.7,76,24,1,1,2.779,902.84,2.949449691,753.53,2.461675187,,
TLC 210,-10.7,76,24,1,0,2.696,890.29,2.908450629,780.37,2.549357644,,
TLC 214,-10.7,76,24,2,1,2.676,861.51,2.814430468,715.44,2.337240582,,
TLC 215,-10.7,76,24,2,0,2.48,815.86,2.66529842,714.95,2.335639822,,
TLC 218,-10.7,76,24,2,0,2.62,876.43,2.863171983,774.3,2.529527819,,
TLC 219,-10.7,76,24,3,1,2.827,917.08,2.995969743,757.43,2.474415932,,
TLC 226,-10.7,76,28,1,0,2.689,876.88,2.864642069,762.64,2.49143626,,
TLC 229,-10.7,76,28,2,0,2.399,792.44,2.588788615,684.97,2.237699432,,
TLC 231,-10.7,76,28,2,0,2.464,821.55,2.683886839,723.79,2.364518843,,
TLC 234,-10.7,76,28,3,0,2.449,815.25,2.663305636,714.79,2.335117125,,
TLC 237,-10.7,76,28,3,0,2.507,825.6,2.697117612,733.52,2.396305367,,
TLC 239,-10.7,82,20,1,1,2.68,877.01,2.86506676,744.95,2.433645549,,
TLC 242,-10.7,82,20,1,1,2.924,945.64,3.089271195,791.87,2.586926506,,
TLC 244,-10.7,82,20,2,0,2.544,840.15,2.74465039,733.9,2.397546773,,
TLC 245,-10.7,82,20,2,1,2.594,848.55,2.772091994,714.68,2.33475777,,
TLC 248,-10.7,82,20,2,0,2.917,966.45,3.157254502,836.6,2.733053046,,
TLC 249,-10.7,82,20,3,0,2.572,850.52,2.778527703,734.66,2.400029585,,
TLC 253,-10.7,82,20,3,1,2.794,913.07,2.982869644,767.19,2.506300462,,
TLC 256,-10.7,82,24,1,0,2.599,864.43,2.823969692,763.68,2.494833791,,
TLC 257,-10.7,82,24,1,1,2.609,841.53,2.749158654,698.42,2.281638666,,
TLC 260,-10.7,82,24,2,1,2.536,828.25,2.705774785,687.48,2.245899244,,
TLC 262,-10.7,82,24,2,1,2.847,868.26,2.836481756,739.9,2.417147918,,
TLC 267,-10.7,82,24,3,0,2.617,863.45,2.820768172,759.78,2.482093047,,
TLC 271,-10.7,82,28,1,0,2.699,890.87,2.910345406,761.9,2.489018785,,
TLC 275,-10.7,82,28,2,1,2.305,751.09,2.453704055,628.19,2.052207259,,
TLC 276,-10.7,82,28,2,0,2.512,833.77,2.723807839,711.04,2.322866409,,
TLC 281,-10.7,82,28,3,1,2.475,807.42,2.637726142,673.57,2.200457256,,
TLC 283,-10.7,82,28,3,0,2.595,850.17,2.777384303,736.85,2.407184003,,
TLC 284,-10.7,79,20,1,1,3.104,1000.35,3.268000973,846.68,2.76598297,,
TLC 285,-10.7,79,20,1,0,2.767,908.24,2.967090722,798.05,2.607115686,,
TLC 286,-10.7,79,20,1,0,2.82,929.91,3.037883526,807.45,2.637824147,,
TLC 295,-10.7,79,20,3,1,2.868,948.16,3.097503677,837.94,2.737430635,,
TLC 296,-10.7,79,20,3,1,2.865,938.12,3.064704426,825.5,2.696790927,,
TLC 302,-10.7,79,24,1,0,2.729,898.17,2.934193466,784.52,2.562915103,,
TLC 304,-10.7,79,24,2,1,2.703,881.8,2.880715008,748.73,2.445994271,,
TLC 307,-10.7,79,24,2,0,2.698,883.67,2.886824032,770.98,2.518681852,,
TLC 311,-10.7,79,24,3,1,3.004,976.92,3.1914585,824.41,2.693230052,,
TLC 316,-10.7,79,28,1,1,2.651,860.57,2.811359622,725.65,2.370595198,,
TLC 324,-10.7,79,28,3,1,2.495,811.62,2.651446943,677.45,2.213132663,,
TLC 327,-10.7,79,28,3,1,2.583,842.89,2.75360158,713.86,2.332078947,,
TLC 332,-10.7,83,20,1,0,2.733,907.17,2.963595185,811.19,2.650042195,,
TLC 333,-10.7,83,20,1,1,2.884,925.76,3.024326067,779.33,2.545960112,,
TLC 334,-10.7,83,20,2,1,2.759,900.91,2.943144656,767.49,2.507280519,,
TLC 335,-10.7,83,20,2,0,2.713,907.73,2.965424625,806.29,2.634034593,,
TLC 338,-10.7,83,20,2,1,3.059,910.29,2.97378778,802.28,2.620934494,,
TLC 340,-10.7,83,20,3,0,2.742,991.6,3.239415969,847.87,2.769870531,,
TLC 341,-10.7,83,20,3,1,2.663,861.65,2.814887828,731.51,2.389738983,,
TLC 342,-10.7,83,20,3,0,2.933,974,3.181919276,864.47,2.824100366,,
TLC 346,-10.7,83,24,1,1,2.837,923.87,3.018151706,786.09,2.56804407,,
TLC 347,-10.7,83,24,1,0,2.744,910.07,2.973069072,818.46,2.673792249,,
TLC 348,-10.7,83,24,1,1,2.891,937.96,3.064181729,801.19,2.617373619,,
TLC 349,-10.7,83,24,2,0,2.678,891.02,2.910835435,802.57,2.621881882,,
TLC 352,-10.7,83,24,2,0,2.72,908.75,2.96875682,804.59,2.628480935,,
TLC 356,-10.7,83,24,3,1,2.683,874.21,2.855919559,749.72,2.44922846,,
TLC 359,-10.7,83,28,1,1,2.532,839.6,2.742853618,710.27,2.320350928,,
TLC 360,-10.7,83,28,1,1,2.375,773.56,2.527110344,660.03,2.156224004,,
TLC 379,-10.7,77,20,2,0,2.731,897.19,2.930991946,780.61,2.55014169,,
TLC 381,-10.7,77,20,2,1,2.705,871.73,2.847817752,729.92,2.38454468,,
TLC 382,-10.7,77,20,2,1,2.696,957.99,3.129616886,811.89,2.652328995,,
TLC 383,-10.7,77,20,2,1,3.032,964.82,3.151929524,809.4,2.64419452,,
TLC 384,-10.7,77,20,3,0,2.678,882.25,2.882185094,778.47,2.543150615,,
TLC 391,-10.7,77,24,1,0,2.609,872.26,2.849549187,761.68,2.488300076,,
TLC 393,-10.7,77,24,1,1,2.84,916.76,2.994924349,765.47,2.500681466,,
TLC 394,-10.7,77,24,2,0,2.578,850.58,2.778723715,751.41,2.454749449,,
TLC 396,-10.7,77,24,2,0,2.645,873.7,2.854253462,768.98,2.512148137,,
TLC 399,-10.7,77,24,3,1,2.891,943.97,3.083815543,803.2,2.623940003,,
TLC 404,-10.7,77,28,1,0,2.427,804.94,2.629624335,711.5,2.324369163,,
TLC 405,-10.7,77,28,1,0,2.388,792.13,2.587775889,681.58,2.226624785,,
TLC 406,-10.7,77,28,1,1,2.553,832.16,2.718548198,708.76,2.315417974,,
TLC 407,-10.7,77,28,1,1,2.734,890.77,2.91001872,742.3,2.424988377,,
TLC 409,-10.7,77,28,2,0,2.409,797,2.603685486,693.15,2.264422327,,
TLC 410,-10.7,77,28,2,1,2.55,830.05,2.711655129,701.31,2.291079885,,
TLC 413,-10.7,77,28,2,1,2.881,928.51,3.033309925,780.66,2.550305033,,
TLC 415,-10.7,77,28,3,1,2.641,861.65,2.814887828,723.83,2.364649517,,
TLC 426,-10.7,80,20,2,1,2.738,871.95,2.848536461,722.34,2.359781899,,
TLC 427,-10.7,80,20,2,0,2.926,972.45,3.176855647,848.93,2.7733334,,
TLC 428,-10.7,80,20,2,0,2.86,946.27,3.091329316,821.77,2.684605548,,
TLC 431,-10.7,80,20,3,0,2.695,886.36,2.895611879,768.87,2.511788782,,
TLC 440,-10.7,80,24,2,1,2.609,848.29,2.771242611,705.69,2.305388721,,
TLC 441,-10.7,80,24,2,1,2.715,876.12,2.862159257,744.3,2.431522092,,
TLC 443,-10.7,80,24,2,0,2.668,882.75,2.883818523,774.63,2.530605882,,
TLC 444,-10.7,80,24,3,0,2.532,844.73,2.759612598,740.49,2.419075364,,
TLC 450,-10.7,80,28,1,1,2.586,837.31,2.735372515,690.4,2.255438468,,
TLC 451,-10.7,80,28,1,1,2.549,815.04,2.662619596,668.52,2.183959625,,
TLC 454,-10.7,80,28,2,1,2.519,810.65,2.648278092,670.42,2.190166654,,
TLC 456,-10.7,80,28,2,1,2.68,859.71,2.808550124,707.97,2.312837156,,
TLC 457,-10.7,80,28,2,0,2.691,889.64,2.906327171,774.33,2.529625825,,
TLC 459,-10.7,80,28,3,0,2.545,841.71,2.749746688,740.1,2.41780129,,
TLC 460,-10.7,80,28,3,1,2.641,854.51,2.791562465,708.91,2.315908002,,
TLC 461,-10.7,80,28,3,1,2.711,883.59,2.886562683,751.4,2.45471678,,
TLC 462,-10.7,80,28,3,0,2.607,857.29,2.800644329,742.81,2.426654474,,
TPN 021,-10.796,11,20,1,0,2.694,879.85,2.874344636,762.39,2.490619545,,
TPN 022,-10.796,11,20,1,0,2.558,835,2.727826074,747.8,2.442956093,,
TPN 023,-10.796,11,20,1,1,2.693,878.51,2.869967047,747.07,2.440571287,,
TPN 026,-10.796,11,20,2,0,2.899,957.24,3.127166743,859.41,2.807570067,,
TPN 027,-10.796,11,20,2,0,2.92,959.44,3.13435383,860.43,2.810902262,,
TPN 028,-10.796,11,20,2,0,2.815,930.16,3.03870024,833.57,2.723154467,,
TPN 032,-10.796,11,20,3,0,2.689,885.31,2.892181678,782.41,2.556022034,,
TPN 033,-10.796,11,20,3,1,2.746,882.84,2.88411254,749.86,2.44968582,,
TPN 034,-10.796,11,20,3,0,2.879,945.53,3.088911841,846.49,2.765362267,,
TPN 036,-10.796,11,24,1,1,2.759,897.84,2.933115403,764.77,2.498394666,,
TPN 038,-10.796,11,24,1,1,2.623,860.69,2.811751645,732.91,2.394312584,,
TPN 040,-10.796,11,24,1,0,2.681,878.14,2.868758309,787.21,2.57170295,,
TPN 041,-10.796,11,24,2,1,2.765,893.13,2.917728504,758.54,2.478042144,,
TPN 042,-10.796,11,24,2,1,2.702,871.36,2.846609015,737.29,2.40862142,,
TPN 043,-10.796,11,24,2,0,2.826,925.35,3.022986655,816.13,2.666180471,,
TPN 044,-10.796,11,24,2,1,2.921,951.08,3.107042901,821.68,2.684311531,,
TPN 046,-10.796,11,24,3,0,2.585,852.03,2.783460658,763.69,2.49486646,,
TPN 049,-10.796,11,24,3,1,3.007,974.21,3.182605316,820.79,2.681404027,,
TPN 051,-10.796,11,28,1,1,2.608,867.86,2.835175013,775.35,2.532958019,,
TPN 053,-10.796,11,28,1,1,2.951,954.69,3.118836256,813.01,2.655987876,,
TPN 059,-10.796,11,28,2,1,2.737,881.79,2.880682339,758.97,2.479446892,,
TPN 060,-10.796,11,28,2,1,2.907,942.47,3.078915257,797.09,2.603979503,,
TPN 066,-10.796,12,20,1,1,2.972,970.14,3.169309206,828.05,2.705121413,,
TPN 067,-10.796,12,20,1,0,2.888,957.96,3.129518881,855.37,2.794371962,,
TPN 068,-10.796,12,20,1,1,2.921,941.62,3.076138428,788.63,2.576341888,,
TPN 069,-10.796,12,20,1,0,3.034,998.99,3.263558047,888.94,2.904040371,,
TPN 076,-10.796,12,20,3,1,2.89,940.58,3.072740896,801.02,2.616818253,,
TPN 077,-10.796,12,20,3,1,2.734,896.23,2.927855763,757.65,2.47513464,,
TPN 079,-10.796,12,20,3,1,2.952,961.19,3.140070831,831.38,2.716000049,,
TPN 082,-10.796,12,24,1,0,2.846,953.26,3.11416465,838.19,2.738247349,,
TPN 086,-10.796,12,24,2,1,2.59,843.84,2.756705094,730.74,2.387223503,,
TPN 087,-10.796,12,24,2,1,2.802,902.74,2.949123006,770.74,2.517897806,,
TPN 088,-10.796,12,24,2,0,2.75,903.29,2.950919777,800.71,2.615805527,,
TPN 089,-10.796,12,24,2,0,2.743,902.64,2.94879632,796.25,2.601235343,,
TPN 090,-10.796,12,24,2,1,2.929,947.1,3.094040807,797.61,2.605678269,,
TPN 091,-10.796,12,24,3,0,2.769,920.44,3.006946385,821.79,2.684670885,,
TPN 092,-10.796,12,24,3,0,2.769,919.37,3.003450847,816.75,2.668205923,,
TPN 093,-10.796,12,24,3,1,2.842,931.4,3.042751144,777.59,2.54027578,,
TPN 096,-10.796,12,28,1,0,2.676,895.96,2.926973711,791.46,2.585587095,,
TPN 097,-10.796,12,28,1,0,2.594,860.82,2.812176336,762.18,2.489933505,,
TPN 099,-10.796,12,28,1,0,2.634,870.83,2.84487758,772.81,2.524660201,,
TPN 100,-10.796,12,28,1,1,2.672,880.77,2.877350145,774.24,2.529331807,,
TPN 101,-10.796,12,28,2,1,2.558,828.69,2.707212202,694.24,2.267983202,,
TPN 102,-10.796,12,28,2,0,2.654,865.11,2.826191155,777.69,2.540602466,,
TPN 103,-10.796,12,28,2,1,2.772,903.18,2.950560423,776.06,2.535277488,,
TPN 106,-10.796,12,28,3,1,2.597,850.09,2.777122954,715.93,2.338841342,,
TPN 107,-10.796,12,28,3,0,2.588,866.22,2.829817367,756.99,2.472978514,,
TPN 108,-10.796,12,28,3,0,2.785,916.29,2.993388926,804.55,2.62835026,,
TPN 111,-10.796,9,20,1,0,2.683,898.08,2.933899449,797.37,2.604894223,,
TPN 116,-10.796,9,20,2,1,3.091,996.96,3.256926326,824.72,2.694242778,,
TPN 121,-10.796,9,20,3,0,2.737,904.24,2.954023292,807.47,2.637889485,,
TPN 122,-10.796,9,20,3,1,2.889,942.06,3.077575845,799.19,2.610839904,,
TPN 126,-10.796,9,24,1,0,2.61,866.76,2.83158147,768.64,2.511037405,,
TPN 131,-10.796,9,24,2,0,2.734,906.78,2.96232111,798.51,2.608618441,,
TPN 136,-10.796,9,24,3,1,2.833,926.8,3.027723599,782.38,2.555924028,,
TPN 137,-10.796,9,24,3,1,2.772,905.03,2.956604109,771.76,2.521230001,,
TPN 138,-10.796,9,24,3,1,2.968,971.32,3.173164098,816.86,2.668565277,,
TPN 146,-10.796,9,28,2,1,2.753,893.53,2.919035247,766.43,2.50381765,,
TPN 147,-10.796,9,28,2,0,2.542,840.58,2.746055139,736.95,2.407510689,,
TPN 148,-10.796,9,28,2,0,2.519,841.74,2.749844694,745.48,2.435376984,,
TPN 156,-10.796,14,20,1,0,2.908,966.32,3.15682981,849.67,2.775750874,,
TPN 157,-10.796,14,20,1,1,2.807,913.88,2.985515799,770.57,2.51734244,,
TPN 158,-10.796,14,20,1,1,2.828,908.39,2.967580751,754.25,2.464027325,,
TPN 161,-10.796,14,20,2,1,3.195,1042.22,3.4047843,883.37,2.885843974,,
TPN 166,-10.796,14,20,3,1,3.016,985.03,3.217952715,824.55,2.693687412,,
TPN 167,-10.796,14,20,3,0,2.776,925.54,3.023607358,829.82,2.710903751,,
TPN 168,-10.796,14,20,3,0,2.691,902.1,2.947032217,819.63,2.677614473,,
TPN 171,-10.796,14,24,1,0,2.682,874.94,2.858304365,741.33,2.421819525,,
TPN 172,-10.796,14,24,1,1,2.884,934.47,3.052780396,787.21,2.57170295,,
TPN 173,-10.796,14,24,1,1,2.986,974.34,3.183030008,831.03,2.714856649,,
TPN 174,-10.796,14,24,1,1,2.965,963.78,3.148531992,816.52,2.667454546,,
TPN 176,-10.796,14,24,2,1,2.61,856.68,2.798651546,730.86,2.387615526,,
TPN 178,-10.796,14,24,2,0,2.719,904.95,2.956342761,823.74,2.691041257,,
TPN 182,-10.796,14,28,1,1,2.673,864.16,2.82308764,739.54,2.41597185,,
TPN 183,-10.796,14,28,1,0,2.741,917.38,2.9969498,803.73,2.625671437,,
TPN 187,-10.796,14,28,2,1,2.785,868.2,2.836285745,769.3,2.513193531,,
TPN 188,-10.796,14,28,2,0,2.607,831.13,2.715183335,769.95,2.515316988,,
TPN 191,-10.796,14,28,3,1,2.546,920.4,3.00681571,708.55,2.314731933,,
TPN 197,-10.796,7,20,1,0,2.758,938.56,3.066141844,833.94,2.724363205,,
TPN 198,-10.796,7,20,1,0,2.801,965.34,3.15362829,861.66,2.814920496,,
TPN 199,-10.796,7,20,1,0,2.874,902.53,2.948436965,886.82,2.897114633,,
TPN 201,-10.796,7,20,2,1,2.79,912.61,2.98136689,779.26,2.545731432,,
TPN 202,-10.796,7,20,2,0,2.734,913.68,2.984862427,843.73,2.75634574,,
TPN 203,-10.796,7,20,2,0,2.733,896.26,2.927953768,826.85,2.701201184,,
TPN 205,-10.796,7,20,2,0,2.69,887.36,2.898878736,814.89,2.662129568,,
TPN 206,-10.796,7,20,3,1,2.75,896.84,2.929848546,745.17,2.434364258,,
TPN 207,-10.796,7,20,3,1,2.737,889.95,2.907339897,777.08,2.538609683,,
TPN 208,-10.796,7,20,3,1,2.729,891.57,2.912632206,783.3,2.558929537,,
TPN 209,-10.796,7,20,3,1,2.681,966.49,3.157385176,768.5,2.510580045,,
TPN 210,-10.796,7,20,3,1,2.978,837.93,2.737397966,832.73,2.720410307,,
TPN 211,-10.796,7,24,1,1,2.545,852.82,2.786041476,704.59,2.301795177,,
TPN 212,-10.796,7,24,1,0,2.559,821.54,2.683854171,792.42,2.588723278,,
TPN 213,-10.796,7,24,1,0,2.467,865.52,2.827530567,761.06,2.486274625,,
TPN 214,-10.796,7,24,1,0,2.569,901.26,2.944288056,799.64,2.61230999,,
TPN 215,-10.796,7,24,1,0,2.699,809.28,2.643802497,820.86,2.681632707,,
TPN 216,-10.796,7,24,2,0,2.441,811.06,2.649617503,741.44,2.422178879,,
TPN 217,-10.796,7,24,2,1,2.462,807.05,2.636517404,696.36,2.27490894,,
TPN 222,-10.796,7,24,3,1,2.447,833.29,2.722239747,748.27,2.444491516,,
TPN 224,-10.796,7,24,3,0,2.493,838.56,2.739456087,761.75,2.488528756,,
TPN 225,-10.796,7,24,3,0,2.505,774.52,2.530246528,765.36,2.500322112,,
TPN 226,-10.796,7,28,1,1,2.354,752.31,2.457689621,666.48,2.177295235,,
TPN 227,-10.796,7,28,1,0,2.254,802.31,2.621032499,691.41,2.258737995,,
TPN 229,-10.796,7,28,1,0,2.392,799.83,2.612930693,749.99,2.450110511,,
TPN 230,-10.796,7,28,1,0,2.407,759.51,2.481210995,727.92,2.378010965,,
TPN 231,-10.796,7,28,2,0,2.292,766.51,2.504078998,677.31,2.212675303,,
TPN 232,-10.796,7,28,2,1,2.329,826.99,2.701658544,663.29,2.16687396,,
TPN 234,-10.796,7,28,2,1,2.555,816.53,2.667487214,720.39,2.353411527,,
TPN 235,-10.796,7,28,2,1,2.497,778.15,2.542105221,701.81,2.292713313,,
TPN 236,-10.796,7,28,3,0,2.354,796.19,2.601039331,694.62,2.269224607,,
TPN 237,-10.796,7,28,3,1,2.449,801.76,2.619235728,681.55,2.226526779,,
TPN 238,-10.796,7,28,3,1,2.449,845.28,2.761409369,699.04,2.283664118,,
TPN 239,-10.796,7,28,3,1,2.59,816.28,2.6666705,713.82,2.331948273,,
TPN 240,-10.796,7,28,3,0,2.444,905.59,2.95843355,742.36,2.425184388,,
