ID,Biome,Latitude,Locality ,Length.mm,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13
ARS 012,Amazon,-2.864,ARS,2.887,1.00945899,1.46681905,3.7960885,1.457018478,3.848358221,1.538689917,3.008775825,1.391681326,3.858158794,1.630161929,3.822223361,1.711833368,3.724217633,1.786971092,3.096980979,1.708566511,3.547807324,1.878443105,3.201520422,1.966648259,2.048319698,1.600760211,2.721292358,2.015651123,2.296600874,2.002583692
ARS 013,Amazon,-2.864,ARS,2.8932,0.813447536,1.744501944,3.564141612,1.623628214,3.626211906,1.702032796,2.727826074,1.594226496,3.658880482,1.783704235,3.649079909,1.881709962,3.564141612,1.943780256,2.904236382,1.88497682,3.374663873,2.041785983,3.103514694,2.133257995,1.849041386,1.829440241,2.629820346,2.214929435,2.162659713,2.231263722
ARS 014,Amazon,-2.864,ARS,2.9779,1.094397287,1.362279608,3.913695373,1.234872163,3.988833097,1.339411605,3.080646691,1.208737302,4.021501673,1.427616759,4.005167385,1.506021341,3.89082737,1.597493353,3.214587852,1.525622487,3.678481627,1.705299653,3.397531876,1.806572238,2.175727144,1.470085908,2.936904958,1.878443105,2.492612328,1.894777392
ARS 016,Amazon,-2.864,ARS,2.8353,0.803646963,1.633428787,3.498804461,1.489687053,3.551074182,1.568091635,2.731092931,1.470085908,3.577209043,1.65629679,3.551074182,1.754302517,3.449801597,1.829440241,2.861767234,1.770636805,3.266857573,1.924179111,2.979374107,2.01891798,1.822906526,1.718367083,2.538348334,2.10058942,2.022184838,2.11365685
ARS 017,Amazon,-2.864,ARS,2.9487,0.744843527,1.538689917,3.547807324,1.587692781,3.603343903,1.68243165,2.714758643,1.512555056,3.626211906,1.767369947,3.596810188,1.849041386,3.482470173,1.924179111,2.802963798,1.813105953,3.273391288,2.009117407,2.976107249,2.080988274,1.800038523,1.69549908,2.505679759,2.136524853,2.045052841,2.107123135
ARS 019,Amazon,-2.864,ARS,2.4947,1.512555056,1.862108817,3.884293654,1.816372811,3.933296518,1.888243677,3.227655282,1.780437377,3.956164521,1.986249404,3.949630806,2.045052841,3.845091364,2.110389992,3.227655282,2.03198541,3.671947912,2.195328289,3.426933594,2.276999728,2.43707575,1.986249404,3.034910685,2.339070022,2.633087204,2.34233688
ARS 020,Amazon,-2.864,ARS,2.8733,1.23813902,1.143400151,3.975765666,1.179335584,4.028035388,1.254473308,3.12311584,1.094397287,4.057437106,1.349212178,4.028035388,1.424349902,3.943097091,1.492953911,3.250523285,1.394948184,3.743818779,1.57462535,3.456335312,1.646496217,2.263932298,1.274074454,2.976107249,1.692232223,2.541615192,1.692232223
RMO 001,Amazon,-9.223,RMO,2.7333,1.715100226,2.244331153,4.312251997,2.051586556,4.380856006,2.136524853,3.541273609,2.064653986,4.400457151,2.214929435,4.384122863,2.283533444,4.308985139,2.358671168,3.681748485,2.332536307,4.135841688,2.46321061,3.874493082,2.577550625,2.695157498,2.332536307,3.456335312,2.66575578,2.982640964,2.695157498
RMO 002,Amazon,-9.223,RMO,2.8968,0.953922411,1.146667008,3.720950776,1.146667008,3.769953639,1.21200416,2.887902095,1.058461854,3.789554785,1.293675599,3.773220497,1.378613896,3.671947912,1.443951047,3.031643828,1.362279608,3.505338176,1.522355629,3.194986707,1.604027068,2.002583692,1.264273881,2.734359789,1.65629679,2.296600874,1.672631077
RMO 003,Amazon,-9.223,RMO,2.9909,1.195669872,1.639962502,4.044369676,1.457018478,4.090105682,1.522355629,3.165584988,1.44068419,4.122774257,1.607293926,4.1195074,1.69549908,4.028035388,1.786971092,3.335461582,1.731434514,3.818956503,1.901311108,3.521672464,1.999316835,2.250864868,1.705299653,3.057778688,2.090788847,2.577550625,2.110389992
RMO 004,Amazon,-9.223,RMO,2.9065,0.986590987,2.090788847,3.766686782,1.966648259,3.815689645,2.03198541,2.933638101,1.943780256,3.845091364,2.123457423,3.818956503,2.214929435,3.714417061,2.306401447,3.064312404,2.23453058,3.515138749,2.414207747,3.276658146,2.499146043,2.038519126,2.192061432,2.825831801,2.587351198,2.339070022,2.593884913
RMO 005,Amazon,-9.223,RMO,3.2766,0.833048681,1.770636805,3.9038948,1.434150475,3.988833097,1.515821914,3.080646691,1.489687053,4.034569103,1.607293926,4.031302245,1.708566511,3.933296518,1.819639668,3.227655282,1.813105953,3.727484491,1.937246541,3.404065591,2.067920844,2.035252268,1.816372811,2.923837528,2.185527716,2.375005456,2.24759801
RMO 006,Amazon,-9.223,RMO,3.2156,0.715441809,1.54849049,3.753619352,1.675897935,3.825490218,1.79023795,2.933638101,1.57462535,3.841824506,1.878443105,3.812422788,1.969915117,3.698082773,2.041785983,3.012042682,1.907844823,3.492270746,2.120190565,3.162318131,2.188794574,1.865375674,1.744501944,2.669022637,2.224730007,2.152859141,2.192061432
RMO 007,Amazon,-9.223,RMO,2.9575,1.254473308,2.071187701,4.060703963,1.780437377,4.1195074,1.849041386,3.227655282,1.829440241,4.161976548,1.947047114,4.155442833,2.025451695,4.073771394,2.116923707,3.384464446,2.116923707,3.894094227,2.241064295,3.590276473,2.371738598,2.339070022,2.129991138,3.155784416,2.47627804,2.714758643,2.518747189
RMO 008,Amazon,-9.223,RMO,3.2347,0.744843527,1.401481899,3.854891936,1.417816187,3.900627942,1.502754484,2.959772961,1.33287789,3.923495945,1.590959638,3.897361085,1.685698508,3.7960885,1.760836232,3.051244973,1.65629679,3.626211906,1.845774529,3.35179587,1.943780256,1.904577965,1.607293926,2.822564943,2.028718553,2.332536307,2.038519126
RMO 009,Amazon,-9.223,RMO,3.1294,1.074796142,1.56155792,4.077038251,1.352479035,4.129307972,1.414549329,3.204787279,1.336144747,4.161976548,1.502754484,4.158709691,1.600760211,4.044369676,1.69549908,3.312593579,1.646496217,3.851625079,1.809839096,3.531473037,1.920912253,2.198595147,1.610560784,3.02837697,2.022184838,2.554682622,2.051586556
RMO 010,Amazon,-9.223,RMO,2.9108,1.202203587,1.568091635,3.985566239,1.411282472,4.018234815,1.479886481,3.1492507,1.381880753,4.054170248,1.587692781,4.031302245,1.675897935,3.926762803,1.754302517,3.257057,1.68243165,3.753619352,1.842507671,3.44653474,1.950313971,2.250864868,1.643229359,3.012042682,2.048319698,2.544882049,2.074454559
RMO 011,Amazon,-9.223,RMO,3.248,0.663172087,1.633428787,3.776487355,1.33287789,3.854891936,1.411282472,2.842166089,1.375347038,3.9038948,1.515821914,3.900627942,1.604027068,3.7960885,1.708566511,3.038177543,1.688965365,3.551074182,1.832707099,3.188452991,1.950313971,1.806572238,1.68243165,2.708224928,2.067920844,2.149592283,2.110389992
RMO 012,Amazon,-9.223,RMO,2.9569,1.087863572,1.202203587,3.91696223,1.169535011,3.962698236,1.23813902,3.11004841,1.123799005,3.988833097,1.31981046,3.962698236,1.408015614,3.9038948,1.470085908,3.24398957,1.427616759,3.720950776,1.581159065,3.413866164,1.679164793,2.146325426,1.349212178,2.966306676,1.747768802,2.479544898,1.757569374
RMO 013,Amazon,-9.223,RMO,3.214,1.274074454,1.45375162,4.331853142,1.388414469,4.387389721,1.460285335,3.44653474,1.34594532,4.420058296,1.555024205,4.393923436,1.639962502,4.292650851,1.724900799,3.570675327,1.662830505,4.099906254,1.829440241,3.786287927,1.933979683,2.397873459,1.587692781,3.250523285,2.012384265,2.757227792,2.015651123
RMO 014,Amazon,-9.223,RMO,2.8753,1.202203587,1.535423059,3.93002966,1.368813323,3.992099954,1.443951047,3.034910685,1.352479035,4.02476853,1.528889344,4.005167385,1.604027068,3.923495945,1.679164793,3.224388425,1.626895071,3.727484491,1.773903662,3.453068455,1.878443105,2.23453058,1.607293926,2.966306676,1.969915117,2.528547762,2.002583692
RMO 015,Amazon,-9.223,RMO,3.0817,0.738309812,1.708566511,3.665414197,1.44068419,3.724217633,1.506021341,2.793163225,1.450484762,3.760153067,1.604027068,3.750352494,1.69549908,3.662147339,1.783704235,2.985907822,1.747768802,3.44653474,1.891510535,3.152517558,1.999316835,1.839240814,1.741235086,2.688623783,2.107123135,2.185527716,2.129991138
RMO 016,Amazon,-9.223,RMO,2.5963,1.185869299,2.381539171,3.671947912,2.192061432,3.70134963,2.241064295,2.923837528,2.185527716,3.720950776,2.319468877,3.694815915,2.407674031,3.639279336,2.473011183,3.031643828,2.424008319,3.475936458,2.554682622,3.198253564,2.655955207,2.12672428,2.433808892,2.802963798,2.744160361,2.335803165,2.770295222
RMO 017,Amazon,-9.223,RMO,2.9852,0.499829209,2.55794948,3.270124431,1.950313971,3.33872844,2.015651123,2.407674031,2.084255132,3.381197588,2.110389992,3.381197588,2.195328289,3.289725576,2.290067159,2.626553489,2.345603737,3.119848982,2.414207747,2.861767234,2.554682622,1.571358493,2.459943753,2.410940889,2.731092931,1.963381401,2.81276437
RMO 018,Amazon,-9.223,RMO,3.1777,0.718708666,1.381880753,3.740551921,1.215271017,3.779754212,1.274074454,2.868300949,1.185869299,3.822223361,1.381880753,3.80915593,1.473352765,3.707883345,1.558291062,2.998975252,1.509288199,3.489003888,1.66936422,3.175385561,1.773903662,1.852308244,1.44068419,2.655955207,1.871909389,2.169193429,1.888243677
RMO 019,Amazon,-9.223,RMO,2.8765,0.584767506,1.581159065,3.325661009,1.509288199,3.381197588,1.584425923,2.482811756,1.483153338,3.407332449,1.675897935,3.381197588,1.757569374,3.276658146,1.845774529,2.636354062,1.773903662,3.096980979,1.947047114,2.789896367,2.045052841,1.584425923,1.715100226,2.348870595,2.103856277,1.868642532,2.097322562
RMO 020,Amazon,-9.223,RMO,3.1087,0.849382969,1.65629679,3.818956503,1.401481899,3.881026797,1.476619623,2.917303813,1.391681326,3.900627942,1.555024205,3.9038948,1.646496217,3.802622215,1.724900799,3.044711258,1.688965365,3.613144476,1.832707099,3.299526149,1.953580829,1.963381401,1.708566511,2.802963798,2.061387129,2.322735734,2.11365685
RMO 021,Amazon,-9.223,RMO,3.1119,0.953922411,1.584425923,3.920229088,1.368813323,3.979032524,1.447217905,3.00224211,1.355745893,4.005167385,1.528889344,4.001900527,1.620361356,3.9038948,1.711833368,3.1492507,1.662830505,3.714417061,1.816372811,3.433467309,1.917645395,2.038519126,1.65629679,2.917303813,2.03198541,2.378272313,2.048319698
RMO 022,Amazon,-9.223,RMO,2.5603,1.032326993,1.940513398,3.430200452,1.953580829,3.498804461,2.03198541,2.714758643,1.89804425,3.518405606,2.110389992,3.502071318,2.192061432,3.423666737,2.250864868,2.822564943,2.169193429,3.279925003,2.32926945,3.008775825,2.407674031,1.937246541,2.094055704,2.623286631,2.469744325,2.185527716,2.453410037
RMO 023,Amazon,-9.223,RMO,3.0481,1.270807596,0.503096066,4.158709691,0.542298357,4.214246269,0.630503512,3.35179587,0.476961206,4.243647987,0.715441809,4.220779984,0.813447536,4.135841688,0.885318402,3.475936458,0.806913821,3.920229088,0.980057272,3.606610761,1.055194996,2.335803165,0.666438945,3.139450128,1.113998432,2.649421492,1.113998432
RMO 024,Amazon,-9.223,RMO,3.1029,0.774245245,2.433808892,3.734018206,2.198595147,3.7960885,2.267199156,2.81276437,2.211662577,3.835290791,2.361938025,3.818956503,2.453410037,3.698082773,2.551415765,3.054511831,2.518747189,3.518405606,2.659222065,3.208054137,2.783362652,1.868642532,2.508946616,2.704958071,2.881368379,2.205128862,2.917303813
RMO 025,Amazon,-9.223,RMO,3.1657,1.120532148,1.437417332,4.116240542,0.980057272,4.191378266,1.045394423,3.302793006,1.051928139,4.220779984,1.140133293,4.214246269,1.23813902,4.112973685,1.326344175,3.453068455,1.342678463,3.923495945,1.447217905,3.658880482,1.57462535,2.263932298,1.394948184,3.162318131,1.715100226,2.682090068,1.780437377
RMO 026,Amazon,-9.223,RMO,2.9671,0.839582396,2.201862004,3.655613624,1.862108817,3.714417061,1.927445968,2.77356208,1.88497682,3.747085636,2.012384265,3.737285064,2.097322562,3.636012479,2.175727144,2.940171816,2.159392856,3.4726696,2.290067159,3.211320994,2.404407174,1.901311108,2.205128862,2.760494649,2.518747189,2.260665441,2.574283768
RMO 027,Amazon,-9.223,RMO,3.253,0.868984114,2.038519126,3.936563376,1.865375674,4.0117011,1.950313971,2.982640964,1.858841959,4.054170248,2.048319698,4.041102818,2.133257995,3.926762803,2.227996865,3.211320994,2.178994001,3.717683918,2.339070022,3.394265018,2.446876322,2.035252268,2.133257995,2.881368379,2.538348334,2.388072886,2.57101691
RMO 028,Amazon,-9.223,RMO,3.099,0.957189269,1.937246541,3.969231951,1.734701371,4.021501673,1.806572238,3.044711258,1.731434514,4.057437106,1.891510535,4.057437106,1.989516262,3.939830233,2.077721416,3.194986707,2.035252268,3.691549058,2.192061432,3.397531876,2.293334016,2.094055704,2.002583692,2.936904958,2.410940889,2.375005456,2.440342607
RMO 029,Amazon,-9.223,RMO,3.0714,1.055194996,1.620361356,3.972498809,1.509288199,4.034569103,1.594226496,3.090447264,1.473352765,4.057437106,1.68243165,4.047636533,1.773903662,3.969231951,1.852308244,3.24398957,1.780437377,3.789554785,1.950313971,3.456335312,2.067920844,2.143058568,1.728167656,2.949972389,2.152859141,2.479544898,2.159392856
RMO 030,Amazon,-9.223,RMO,3.169,0.882051545,1.718367083,3.952897663,1.613827641,4.008434242,1.705299653,3.012042682,1.577892208,4.041102818,1.783704235,4.018234815,1.865375674,3.910428515,1.947047114,3.162318131,1.888243677,3.70134963,2.045052841,3.407332449,2.165926571,2.015651123,1.819639668,2.89443581,2.244331153,2.381539171,2.231263722
RMO 031,Amazon,-9.223,RMO,2.8769,0.976790414,1.69549908,3.694815915,1.434150475,3.786287927,1.519088771,2.910770098,1.460285335,3.805889073,1.590959638,3.78302107,1.68243165,3.711150203,1.747768802,3.054511831,1.734701371,3.528206179,1.852308244,3.279925003,1.966648259,1.99278312,1.724900799,2.789896367,2.087521989,2.339070022,2.123457423
RMO 032,Amazon,-9.223,RMO,3.2487,0.790579533,1.398215041,3.894094227,1.261007023,3.943097091,1.336144747,2.995708395,1.23813902,3.975765666,1.427616759,3.959431379,1.525622487,3.861425651,1.607293926,3.132916413,1.551757347,3.655613624,1.705299653,3.322394152,1.826173383,1.953580829,1.509288199,2.79969694,1.917645395,2.319468877,1.930712826
RMO 033,Amazon,-9.223,RMO,2.7693,1.087863572,1.166268154,3.717683918,1.163001296,3.763419924,1.234872163,2.90750324,1.100931002,3.799355358,1.339411605,3.779754212,1.408015614,3.6882822,1.483153338,3.005508967,1.388414469,3.511871891,1.571358493,3.224388425,1.646496217,2.048319698,1.306743029,2.757227792,1.702032796,2.276999728,1.679164793
RMO 034,Amazon,-9.223,RMO,3.1764,0.663172087,1.708566511,3.652346767,1.653029932,3.724217633,1.741235086,2.796430083,1.620361356,3.753619352,1.852308244,3.730751348,1.940513398,3.626211906,2.03198541,2.927104386,1.937246541,3.443267882,2.12672428,3.113315267,2.231263722,1.754302517,1.829440241,2.57101691,2.296600874,2.11365685,2.276999728
RMO 035,Amazon,-9.223,RMO,3.0099,1.306743029,1.646496217,4.204445697,1.56155792,4.26651599,1.646496217,3.371397015,1.515821914,4.289383993,1.731434514,4.256715418,1.822906526,4.155442833,1.904577965,3.449801597,1.819639668,3.962698236,1.996049977,3.645813052,2.090788847,2.407674031,1.754302517,3.172118703,2.162659713,2.718025501,2.159392856
RMO 036,Amazon,-9.223,RMO,3.0141,1.176068726,1.11726529,4.050903391,1.035593851,4.109706827,1.11726529,3.211320994,0.986590987,4.152175975,1.21200416,4.135841688,1.316543602,4.02476853,1.388414469,3.325661009,1.300209314,3.815689645,1.470085908,3.495537603,1.564824778,2.214929435,1.234872163,3.02837697,1.639962502,2.525280904,1.646496217
RMO 037,Amazon,-9.223,RMO,3.156,1.058461854,1.956847686,4.044369676,1.721633941,4.109706827,1.80330538,3.165584988,1.741235086,4.135841688,1.894777392,4.129307972,1.989516262,4.028035388,2.080988274,3.276658146,2.022184838,3.848358221,2.201862004,3.518405606,2.319468877,2.162659713,2.012384265,3.047978116,2.410940889,2.508946616,2.43707575
RMO 038,Amazon,-9.223,RMO,2.8494,0.67297266,1.702032796,3.394265018,1.747768802,3.440001024,1.822906526,2.597151771,1.672631077,3.453068455,1.891510535,3.440001024,1.976448832,3.341995297,2.061387129,2.67882321,1.953580829,3.1492507,2.152859141,2.842166089,2.227996865,1.708566511,1.862108817,2.410940889,2.286800301,1.940513398,2.267199156
RMO 039,Amazon,-9.223,RMO,2.8314,1.198936729,1.499487626,3.913695373,1.522355629,3.962698236,1.604027068,3.11004841,1.457018478,3.982299382,1.692232223,3.952897663,1.780437377,3.845091364,1.852308244,3.23092214,1.764103089,3.645813052,1.933979683,3.335461582,2.015651123,2.188794574,1.659563647,2.891168952,2.071187701,2.424008319,2.058120271
RMO 040,Amazon,-9.223,RMO,2.9244,1.316543602,1.711833368,4.080305109,1.581159065,4.14564226,1.649763074,3.296259291,1.568091635,4.171777121,1.734701371,4.158709691,1.819639668,4.067237679,1.91111168,3.413866164,1.868642532,3.881026797,2.015651123,3.59354333,2.11365685,2.361938025,1.816372811,3.11004841,2.214929435,2.642887777,2.231263722
RMO 041,Amazon,-9.223,RMO,2.8579,1.290408741,1.463552193,3.992099954,1.365546466,4.057437106,1.44068419,3.185186134,1.33287789,4.083571966,1.535423059,4.077038251,1.620361356,3.969231951,1.708566511,3.302793006,1.633428787,3.753619352,1.806572238,3.45960217,1.881709962,2.257398583,1.558291062,3.00224211,1.947047114,2.564483195,1.950313971
RMO 042,Amazon,-9.223,RMO,3.2487,1.195669872,1.77717052,4.279583421,1.600760211,4.351454287,1.688965365,3.276658146,1.610560784,4.384122863,1.767369947,4.371055433,1.849041386,4.25344856,1.943780256,3.489003888,1.907844823,4.060703963,2.051586556,3.707883345,2.172460286,2.345603737,1.881709962,3.201520422,2.260665441,2.695157498,2.283533444
RMO 043,Amazon,-9.223,RMO,2.7731,1.46681905,1.626895071,4.090105682,1.45375162,4.168510263,1.545223632,3.328927867,1.427616759,4.191378266,1.643229359,4.168510263,1.721633941,4.083571966,1.786971092,3.456335312,1.711833368,3.887560512,1.881709962,3.626211906,1.950313971,2.453410037,1.688965365,3.172118703,2.038519126,2.737626646,2.061387129
RMO 044,Amazon,-9.223,RMO,3.1246,0.725242381,1.711833368,3.724217633,1.486420196,3.763419924,1.56155792,2.825831801,1.486420196,3.792821642,1.653029932,3.769953639,1.728167656,3.681748485,1.813105953,2.966306676,1.780437377,3.489003888,1.920912253,3.178652419,2.045052841,1.835973956,1.767369947,2.672289495,2.13979171,2.198595147,2.165926571
RMO 045,Amazon,-9.223,RMO,3.1466,1.372080181,1.388414469,4.354721145,1.244672735,4.426592012,1.336144747,3.4726696,1.228338447,4.46906116,1.434150475,4.452726872,1.515821914,4.357988003,1.600760211,3.609877618,1.522355629,4.142375403,1.718367083,3.841824506,1.816372811,2.479544898,1.463552193,3.377930731,1.871909389,2.855233519,1.878443105
RPV 001,Amazon,-8.742,RPV,2.6333,0.963722984,1.34594532,3.482470173,1.430883617,3.524939321,1.499487626,2.744160361,1.34594532,3.547807324,1.571358493,3.538006752,1.643229359,3.456335312,1.721633941,2.855233519,1.617094499,3.260323858,1.806572238,2.982640964,1.871909389,1.914378538,1.509288199,2.55794948,1.917645395,2.13979171,1.891510535
RPV 002,Amazon,-8.742,RPV,3.1247,1.179335584,1.538689917,4.171777121,1.45375162,4.217513127,1.515821914,3.302793006,1.401481899,4.246914845,1.610560784,4.230580557,1.711833368,4.122774257,1.796771665,3.384464446,1.718367083,3.910428515,1.914378538,3.59354333,2.015651123,2.352137453,1.685698508,3.116582125,2.097322562,2.544882049,2.123457423
RPV 003,Amazon,-8.742,RPV,3.2397,1.084596714,1.901311108,4.188111409,1.737968229,4.237114272,1.809839096,3.257057,1.718367083,4.263249133,1.907844823,4.25344856,2.00585055,4.158709691,2.084255132,3.413866164,2.035252268,3.965965094,2.195328289,3.636012479,2.322735734,2.237797438,1.996049977,3.113315267,2.414207747,2.597151771,2.443609465
RPV 004,Amazon,-8.742,RPV,2.8935,1.352479035,2.035252268,4.109706827,2.054853413,4.148909118,2.12672428,3.270124431,1.986249404,4.168510263,2.208395719,4.139108545,2.299867731,4.063970821,2.361938025,3.335461582,2.254131725,3.874493082,2.446876322,3.577209043,2.528547762,2.345603737,2.188794574,3.096980979,2.590618055,2.629820346,2.574283768
RPV 005,Amazon,-8.742,RPV,2.9023,1.352479035,1.097664145,4.126041115,0.99639156,4.171777121,1.064995569,3.306059864,0.980057272,4.207712554,1.163001296,4.175043978,1.270807596,4.086838824,1.336144747,3.430200452,1.267540738,3.884293654,1.44068419,3.590276473,1.528889344,2.401140316,1.218537875,3.129649555,1.594226496,2.652688349,1.587692781
RPV 006,Amazon,-8.742,RPV,2.9291,1.136866435,1.541956775,3.936563376,1.463552193,3.995366812,1.535423059,3.11004841,1.427616759,4.0117011,1.610560784,3.998633669,1.702032796,3.913695373,1.767369947,3.273391288,1.705299653,3.714417061,1.868642532,3.426933594,1.963381401,2.178994001,1.646496217,2.969573534,2.045052841,2.459943753,2.022184838
RPV 007,Amazon,-8.742,RPV,2.8655,0.588034363,0.970256699,3.358329585,1.10419786,3.384464446,1.163001296,2.489345471,0.980057272,3.390998161,1.251206451,3.3648633,1.31981046,3.260323858,1.394948184,2.597151771,1.264273881,3.067579261,1.463552193,2.753960934,1.528889344,1.597493353,1.140133293,2.303134589,1.56155792,1.852308244,1.535423059
RPV 008,Amazon,-8.742,RPV,3.0936,1.078062999,2.473011183,3.985566239,2.322735734,4.070504536,2.401140316,3.090447264,2.312935162,4.106439969,2.512213474,4.093372539,2.597151771,3.992099954,2.69189064,3.237455855,2.623286631,3.773220497,2.809497513,3.462869027,2.910770098,2.156125998,2.580817483,2.936904958,2.995708395,2.404407174,2.995708395
