"","Code","Biome","State","Latitude","Locality","Family","Temp","Well","Sex","Wing.length..mm."
"588","SJU 271","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",5,"C","1","F",2.657
"589","SJU 279","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",5,"C","3","F",2.574
"590","SJU 289","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"A","2","F",3.192
"591","SJU 291","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"A","2","F",3.232
"592","SJU 295","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"B","1","F",2.811
"593","SJU 296","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"B","1","M",2.933
"594","SJU 300","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"B","2","M",2.752
"595","SJU 303","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"B","2","M",3.018
"596","SJU 304","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","1","M",2.608
"597","SJU 305","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","1","F",2.325
"598","SJU 309","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","2","F",2.499
"599","SJU 310","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","2","F",2.721
"600","SJU 314","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","3","F",2.685
"601","SJU 315","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","3","F",2.676
"602","SJU 317","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",7,"C","3","M",2.903
"603","SJU 319","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",9,"A","1","M",2.841
"604","SJU 320","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",9,"A","1","M",2.876
"605","SJU 321","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",9,"A","1","F",3.048
"606","SJU 325","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",9,"A","2","F",2.936
"607","SJU 341","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",9,"B","2","M",2.895
"608","SJU 364","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"A","1","M",2.889
"609","SJU 366","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"A","1","M",3.216
"610","SJU 370","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"A","2","M",3.05
"611","SJU 372","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"A","2","M",3.026
"612","SJU 376","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"A","3","F",3.133
"613","SJU 379","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","1","F",2.668
"614","SJU 381","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","1","M",2.812
"615","SJU 385","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","2","F",2.669
"616","SJU 389","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","3","M",2.822
"617","SJU 390","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","3","F",2.681
"618","SJU 392","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"B","3","M",2.705
"619","SJU 395","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"C","1","M",2.631
"620","SJU 397","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",12,"C","1","M",2.815
"621","SJU 411","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"A","1","M",2.865
"622","SJU 412","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"A","1","M",2.647
"623","SJU 419","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"A","3","M",3.017
"624","SJU 422","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"A","3","F",3.01
"625","SJU 423","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"A","3","F",3.11
"626","SJU 426","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"B","1","F",3.04
"627","SJU 431","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"B","2","F",2.895
"628","SJU 434","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"B","3","F",2.774
"629","SJU 439","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"C","1","F",2.699
"630","SJU 440","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"C","1","M",2.778
"631","SJU 444","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",10,"C","2","M",2.631
"632","SJU 461","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"A","2","F",3.137
"633","SJU 465","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"A","3","F",3.345
"634","SJU 472","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"B","1","F",2.783
"635","SJU 473","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"B","1","M",2.805
"636","SJU 481","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"B","3","M",2.76
"637","SJU 485","Mata Atlantica","Rio de Janeiro",-22.611,"SJU",11,"C","1","M",2.53
"638","TLC 104","Cerrado","Tocantins",-10.7,"TLC",74,"A","1","M",2.674
"639","TLC 105","Cerrado","Tocantins",-10.7,"TLC",74,"A","1","F",2.786
"640","TLC 114","Cerrado","Tocantins",-10.7,"TLC",74,"A","3","M",2.848
"641","TLC 119","Cerrado","Tocantins",-10.7,"TLC",74,"B","1","M",2.665
"642","TLC 120","Cerrado","Tocantins",-10.7,"TLC",74,"B","1","M",2.789
"643","TLC 121","Cerrado","Tocantins",-10.7,"TLC",74,"B","1","M",2.82
"644","TLC 125","Cerrado","Tocantins",-10.7,"TLC",74,"B","2","M",2.872
"645","TLC 129","Cerrado","Tocantins",-10.7,"TLC",74,"B","3","M",2.694
"646","TLC 130","Cerrado","Tocantins",-10.7,"TLC",74,"B","3","F",2.607
"647","TLC 132","Cerrado","Tocantins",-10.7,"TLC",74,"B","3","F",2.725
"648","TLC 136","Cerrado","Tocantins",-10.7,"TLC",74,"C","1","F",2.615
"649","TLC 137","Cerrado","Tocantins",-10.7,"TLC",74,"C","1","F",2.593
"650","TLC 139","Cerrado","Tocantins",-10.7,"TLC",74,"C","2","F",2.49
"651","TLC 145","Cerrado","Tocantins",-10.7,"TLC",74,"C","3","F",2.515
"652","TLC 146","Cerrado","Tocantins",-10.7,"TLC",74,"C","3","F",2.507
"653","TLC 150","Cerrado","Tocantins",-10.7,"TLC",75,"A","1","F",2.726
"654","TLC 151","Cerrado","Tocantins",-10.7,"TLC",75,"A","1","F",2.851
"655","TLC 162","Cerrado","Tocantins",-10.7,"TLC",75,"A","3","F",2.746
"656","TLC 163","Cerrado","Tocantins",-10.7,"TLC",75,"A","3","M",2.855
"657","TLC 166","Cerrado","Tocantins",-10.7,"TLC",75,"B","1","F",2.75
"658","TLC 176","Cerrado","Tocantins",-10.7,"TLC",75,"B","3","F",2.668
"659","TLC 178","Cerrado","Tocantins",-10.7,"TLC",75,"B","3","F",2.798
"660","TLC 184","Cerrado","Tocantins",-10.7,"TLC",75,"C","2","F",2.398
"661","TLC 185","Cerrado","Tocantins",-10.7,"TLC",75,"C","2","M",2.49
"662","TLC 189","Cerrado","Tocantins",-10.7,"TLC",75,"C","3","M",2.587
"663","TLC 194","Cerrado","Tocantins",-10.7,"TLC",76,"A","1","M",2.487
"664","TLC 198","Cerrado","Tocantins",-10.7,"TLC",76,"A","1","F",2.678
"665","TLC 206","Cerrado","Tocantins",-10.7,"TLC",76,"A","3","M",2.768
"666","TLC 207","Cerrado","Tocantins",-10.7,"TLC",76,"A","3","F",2.644
"667","TLC 209","Cerrado","Tocantins",-10.7,"TLC",76,"B","1","M",2.779
"668","TLC 210","Cerrado","Tocantins",-10.7,"TLC",76,"B","1","F",2.696
"669","TLC 214","Cerrado","Tocantins",-10.7,"TLC",76,"B","2","M",2.676
"670","TLC 215","Cerrado","Tocantins",-10.7,"TLC",76,"B","2","F",2.48
"671","TLC 218","Cerrado","Tocantins",-10.7,"TLC",76,"B","2","F",2.62
"672","TLC 219","Cerrado","Tocantins",-10.7,"TLC",76,"B","3","M",2.827
"673","TLC 226","Cerrado","Tocantins",-10.7,"TLC",76,"C","1","F",2.689
"674","TLC 229","Cerrado","Tocantins",-10.7,"TLC",76,"C","2","F",2.399
"675","TLC 231","Cerrado","Tocantins",-10.7,"TLC",76,"C","2","F",2.464
"676","TLC 234","Cerrado","Tocantins",-10.7,"TLC",76,"C","3","F",2.449
"677","TLC 237","Cerrado","Tocantins",-10.7,"TLC",76,"C","3","F",2.507
"678","TLC 239","Cerrado","Tocantins",-10.7,"TLC",82,"A","1","M",2.68
"679","TLC 242","Cerrado","Tocantins",-10.7,"TLC",82,"A","1","M",2.924
"680","TLC 244","Cerrado","Tocantins",-10.7,"TLC",82,"A","2","F",2.544
"681","TLC 245","Cerrado","Tocantins",-10.7,"TLC",82,"A","2","M",2.594
"682","TLC 248","Cerrado","Tocantins",-10.7,"TLC",82,"A","2","F",2.917
"683","TLC 249","Cerrado","Tocantins",-10.7,"TLC",82,"A","3","F",2.572
"684","TLC 253","Cerrado","Tocantins",-10.7,"TLC",82,"A","3","M",2.794
"685","TLC 256","Cerrado","Tocantins",-10.7,"TLC",82,"B","1","F",2.599
"686","TLC 257","Cerrado","Tocantins",-10.7,"TLC",82,"B","1","M",2.609
"687","TLC 260","Cerrado","Tocantins",-10.7,"TLC",82,"B","2","M",2.536
"688","TLC 262","Cerrado","Tocantins",-10.7,"TLC",82,"B","2","M",2.847
"689","TLC 267","Cerrado","Tocantins",-10.7,"TLC",82,"B","3","F",2.617
"690","TLC 271","Cerrado","Tocantins",-10.7,"TLC",82,"C","1","F",2.699
"691","TLC 275","Cerrado","Tocantins",-10.7,"TLC",82,"C","2","M",2.305
"692","TLC 276","Cerrado","Tocantins",-10.7,"TLC",82,"C","2","F",2.512
"693","TLC 281","Cerrado","Tocantins",-10.7,"TLC",82,"C","3","M",2.475
"694","TLC 283","Cerrado","Tocantins",-10.7,"TLC",82,"C","3","F",2.595
"695","TLC 284","Cerrado","Tocantins",-10.7,"TLC",79,"A","1","M",3.104
"696","TLC 285","Cerrado","Tocantins",-10.7,"TLC",79,"A","1","F",2.767
"697","TLC 286","Cerrado","Tocantins",-10.7,"TLC",79,"A","1","F",2.82
"698","TLC 295","Cerrado","Tocantins",-10.7,"TLC",79,"A","3","M",2.868
"699","TLC 296","Cerrado","Tocantins",-10.7,"TLC",79,"A","3","M",2.865
"700","TLC 302","Cerrado","Tocantins",-10.7,"TLC",79,"B","1","F",2.729
"701","TLC 304","Cerrado","Tocantins",-10.7,"TLC",79,"B","2","M",2.703
"702","TLC 307","Cerrado","Tocantins",-10.7,"TLC",79,"B","2","F",2.698
"703","TLC 311","Cerrado","Tocantins",-10.7,"TLC",79,"B","3","M",3.004
"704","TLC 316","Cerrado","Tocantins",-10.7,"TLC",79,"C","1","M",2.651
"705","TLC 324","Cerrado","Tocantins",-10.7,"TLC",79,"C","3","M",2.495
"706","TLC 327","Cerrado","Tocantins",-10.7,"TLC",79,"C","3","M",2.583
"707","TLC 332","Cerrado","Tocantins",-10.7,"TLC",83,"A","1","F",2.733
"708","TLC 333","Cerrado","Tocantins",-10.7,"TLC",83,"A","1","M",2.884
"709","TLC 334","Cerrado","Tocantins",-10.7,"TLC",83,"A","2","M",2.759
"710","TLC 335","Cerrado","Tocantins",-10.7,"TLC",83,"A","2","F",2.713
"711","TLC 338","Cerrado","Tocantins",-10.7,"TLC",83,"A","2","M",3.059
"712","TLC 340","Cerrado","Tocantins",-10.7,"TLC",83,"A","3","F",2.742
"713","TLC 341","Cerrado","Tocantins",-10.7,"TLC",83,"A","3","M",2.663
"714","TLC 342","Cerrado","Tocantins",-10.7,"TLC",83,"A","3","F",2.933
"715","TLC 346","Cerrado","Tocantins",-10.7,"TLC",83,"B","1","M",2.837
"716","TLC 347","Cerrado","Tocantins",-10.7,"TLC",83,"B","1","F",2.744
"717","TLC 348","Cerrado","Tocantins",-10.7,"TLC",83,"B","1","M",2.891
"718","TLC 349","Cerrado","Tocantins",-10.7,"TLC",83,"B","2","F",2.678
"719","TLC 352","Cerrado","Tocantins",-10.7,"TLC",83,"B","2","F",2.72
"720","TLC 356","Cerrado","Tocantins",-10.7,"TLC",83,"B","3","M",2.683
"721","TLC 359","Cerrado","Tocantins",-10.7,"TLC",83,"C","1","M",2.532
"722","TLC 360","Cerrado","Tocantins",-10.7,"TLC",83,"C","1","M",2.375
"723","TLC 379","Cerrado","Tocantins",-10.7,"TLC",77,"A","2","F",2.731
"724","TLC 381","Cerrado","Tocantins",-10.7,"TLC",77,"A","2","M",2.705
"725","TLC 382","Cerrado","Tocantins",-10.7,"TLC",77,"A","2","M",2.696
"726","TLC 383","Cerrado","Tocantins",-10.7,"TLC",77,"A","2","M",3.032
"727","TLC 384","Cerrado","Tocantins",-10.7,"TLC",77,"A","3","F",2.678
"728","TLC 391","Cerrado","Tocantins",-10.7,"TLC",77,"B","1","F",2.609
"729","TLC 393","Cerrado","Tocantins",-10.7,"TLC",77,"B","1","M",2.84
"730","TLC 394","Cerrado","Tocantins",-10.7,"TLC",77,"B","2","F",2.578
"731","TLC 396","Cerrado","Tocantins",-10.7,"TLC",77,"B","2","F",2.645
"732","TLC 399","Cerrado","Tocantins",-10.7,"TLC",77,"B","3","M",2.891
"733","TLC 404","Cerrado","Tocantins",-10.7,"TLC",77,"C","1","F",2.427
"734","TLC 405","Cerrado","Tocantins",-10.7,"TLC",77,"C","1","F",2.388
"735","TLC 406","Cerrado","Tocantins",-10.7,"TLC",77,"C","1","M",2.553
"736","TLC 407","Cerrado","Tocantins",-10.7,"TLC",77,"C","1","M",2.734
"737","TLC 409","Cerrado","Tocantins",-10.7,"TLC",77,"C","2","F",2.409
"738","TLC 410","Cerrado","Tocantins",-10.7,"TLC",77,"C","2","M",2.55
"739","TLC 413","Cerrado","Tocantins",-10.7,"TLC",77,"C","2","M",2.881
"740","TLC 415","Cerrado","Tocantins",-10.7,"TLC",77,"C","3","M",2.641
"741","TLC 426","Cerrado","Tocantins",-10.7,"TLC",80,"A","2","M",2.738
"742","TLC 427","Cerrado","Tocantins",-10.7,"TLC",80,"A","2","F",2.926
"743","TLC 428","Cerrado","Tocantins",-10.7,"TLC",80,"A","2","F",2.86
"744","TLC 431","Cerrado","Tocantins",-10.7,"TLC",80,"A","3","F",2.695
"745","TLC 440","Cerrado","Tocantins",-10.7,"TLC",80,"B","2","M",2.609
"746","TLC 441","Cerrado","Tocantins",-10.7,"TLC",80,"B","2","M",2.715
"747","TLC 443","Cerrado","Tocantins",-10.7,"TLC",80,"B","2","F",2.668
"748","TLC 444","Cerrado","Tocantins",-10.7,"TLC",80,"B","3","F",2.532
"749","TLC 450","Cerrado","Tocantins",-10.7,"TLC",80,"C","1","M",2.586
"750","TLC 451","Cerrado","Tocantins",-10.7,"TLC",80,"C","1","M",2.549
"751","TLC 454","Cerrado","Tocantins",-10.7,"TLC",80,"C","2","M",2.519
"752","TLC 456","Cerrado","Tocantins",-10.7,"TLC",80,"C","2","M",2.68
"753","TLC 457","Cerrado","Tocantins",-10.7,"TLC",80,"C","2","F",2.691
"754","TLC 459","Cerrado","Tocantins",-10.7,"TLC",80,"C","3","F",2.545
"755","TLC 460","Cerrado","Tocantins",-10.7,"TLC",80,"C","3","M",2.641
"756","TLC 461","Cerrado","Tocantins",-10.7,"TLC",80,"C","3","M",2.711
"757","TLC 462","Cerrado","Tocantins",-10.7,"TLC",80,"C","3","F",2.607
"758","TPN 021","Cerrado","Tocantins",-10.796,"TPN",11,"A","1","F",2.694
"759","TPN 022","Cerrado","Tocantins",-10.796,"TPN",11,"A","1","F",2.558
"760","TPN 023","Cerrado","Tocantins",-10.796,"TPN",11,"A","1","M",2.693
"761","TPN 026","Cerrado","Tocantins",-10.796,"TPN",11,"A","2","F",2.899
"762","TPN 027","Cerrado","Tocantins",-10.796,"TPN",11,"A","2","F",2.92
"763","TPN 028","Cerrado","Tocantins",-10.796,"TPN",11,"A","2","F",2.815
"764","TPN 032","Cerrado","Tocantins",-10.796,"TPN",11,"A","3","F",2.689
"765","TPN 033","Cerrado","Tocantins",-10.796,"TPN",11,"A","3","M",2.746
"766","TPN 034","Cerrado","Tocantins",-10.796,"TPN",11,"A","3","F",2.879
"767","TPN 036","Cerrado","Tocantins",-10.796,"TPN",11,"B","1","M",2.759
"768","TPN 038","Cerrado","Tocantins",-10.796,"TPN",11,"B","1","M",2.623
"769","TPN 040","Cerrado","Tocantins",-10.796,"TPN",11,"B","1","F",2.681
"770","TPN 041","Cerrado","Tocantins",-10.796,"TPN",11,"B","2","M",2.765
"771","TPN 042","Cerrado","Tocantins",-10.796,"TPN",11,"B","2","M",2.702
"772","TPN 043","Cerrado","Tocantins",-10.796,"TPN",11,"B","2","F",2.826
"773","TPN 044","Cerrado","Tocantins",-10.796,"TPN",11,"B","2","M",2.921
"774","TPN 046","Cerrado","Tocantins",-10.796,"TPN",11,"B","3","F",2.585
"775","TPN 049","Cerrado","Tocantins",-10.796,"TPN",11,"B","3","M",3.007
"776","TPN 051","Cerrado","Tocantins",-10.796,"TPN",11,"C","1","M",2.608
"777","TPN 053","Cerrado","Tocantins",-10.796,"TPN",11,"C","1","M",2.951
"778","TPN 059","Cerrado","Tocantins",-10.796,"TPN",11,"C","2","M",2.737
"779","TPN 060","Cerrado","Tocantins",-10.796,"TPN",11,"C","2","M",2.907
"780","TPN 066","Cerrado","Tocantins",-10.796,"TPN",12,"A","1","M",2.972
"781","TPN 067","Cerrado","Tocantins",-10.796,"TPN",12,"A","1","F",2.888
"782","TPN 068","Cerrado","Tocantins",-10.796,"TPN",12,"A","1","M",2.921
"783","TPN 069","Cerrado","Tocantins",-10.796,"TPN",12,"A","1","F",3.034
"784","TPN 076","Cerrado","Tocantins",-10.796,"TPN",12,"A","3","M",2.89
"785","TPN 077","Cerrado","Tocantins",-10.796,"TPN",12,"A","3","M",2.734
"786","TPN 079","Cerrado","Tocantins",-10.796,"TPN",12,"A","3","M",2.952
"787","TPN 082","Cerrado","Tocantins",-10.796,"TPN",12,"B","1","F",2.846
"788","TPN 086","Cerrado","Tocantins",-10.796,"TPN",12,"B","2","M",2.59
"789","TPN 087","Cerrado","Tocantins",-10.796,"TPN",12,"B","2","M",2.802
"790","TPN 088","Cerrado","Tocantins",-10.796,"TPN",12,"B","2","F",2.75
"791","TPN 089","Cerrado","Tocantins",-10.796,"TPN",12,"B","2","F",2.743
"792","TPN 090","Cerrado","Tocantins",-10.796,"TPN",12,"B","2","M",2.929
"793","TPN 091","Cerrado","Tocantins",-10.796,"TPN",12,"B","3","F",2.769
"794","TPN 092","Cerrado","Tocantins",-10.796,"TPN",12,"B","3","F",2.769
"795","TPN 093","Cerrado","Tocantins",-10.796,"TPN",12,"B","3","M",2.842
"796","TPN 096","Cerrado","Tocantins",-10.796,"TPN",12,"C","1","F",2.676
"797","TPN 097","Cerrado","Tocantins",-10.796,"TPN",12,"C","1","F",2.594
"798","TPN 099","Cerrado","Tocantins",-10.796,"TPN",12,"C","1","F",2.634
"799","TPN 100","Cerrado","Tocantins",-10.796,"TPN",12,"C","1","M",2.672
"800","TPN 101","Cerrado","Tocantins",-10.796,"TPN",12,"C","2","M",2.558
"801","TPN 102","Cerrado","Tocantins",-10.796,"TPN",12,"C","2","F",2.654
"802","TPN 103","Cerrado","Tocantins",-10.796,"TPN",12,"C","2","M",2.772
"803","TPN 106","Cerrado","Tocantins",-10.796,"TPN",12,"C","3","M",2.597
"804","TPN 107","Cerrado","Tocantins",-10.796,"TPN",12,"C","3","F",2.588
"805","TPN 108","Cerrado","Tocantins",-10.796,"TPN",12,"C","3","F",2.785
"806","TPN 111","Cerrado","Tocantins",-10.796,"TPN",9,"A","1","F",2.683
"807","TPN 116","Cerrado","Tocantins",-10.796,"TPN",9,"A","2","M",3.091
"808","TPN 121","Cerrado","Tocantins",-10.796,"TPN",9,"A","3","F",2.737
"809","TPN 122","Cerrado","Tocantins",-10.796,"TPN",9,"A","3","M",2.889
"810","TPN 126","Cerrado","Tocantins",-10.796,"TPN",9,"B","1","F",2.61
"811","TPN 131","Cerrado","Tocantins",-10.796,"TPN",9,"B","2","F",2.734
"812","TPN 136","Cerrado","Tocantins",-10.796,"TPN",9,"B","3","M",2.833
"813","TPN 137","Cerrado","Tocantins",-10.796,"TPN",9,"B","3","M",2.772
"814","TPN 138","Cerrado","Tocantins",-10.796,"TPN",9,"B","3","M",2.968
"815","TPN 146","Cerrado","Tocantins",-10.796,"TPN",9,"C","2","M",2.753
"816","TPN 147","Cerrado","Tocantins",-10.796,"TPN",9,"C","2","F",2.542
"817","TPN 148","Cerrado","Tocantins",-10.796,"TPN",9,"C","2","F",2.519
"818","TPN 156","Cerrado","Tocantins",-10.796,"TPN",14,"A","1","F",2.908
"819","TPN 157","Cerrado","Tocantins",-10.796,"TPN",14,"A","1","M",2.807
"820","TPN 158","Cerrado","Tocantins",-10.796,"TPN",14,"A","1","M",2.828
"821","TPN 161","Cerrado","Tocantins",-10.796,"TPN",14,"A","2","M",3.195
"822","TPN 166","Cerrado","Tocantins",-10.796,"TPN",14,"A","3","M",3.016
"823","TPN 167","Cerrado","Tocantins",-10.796,"TPN",14,"A","3","F",2.776
"824","TPN 168","Cerrado","Tocantins",-10.796,"TPN",14,"A","3","F",2.691
"825","TPN 171","Cerrado","Tocantins",-10.796,"TPN",14,"B","1","F",2.682
"826","TPN 172","Cerrado","Tocantins",-10.796,"TPN",14,"B","1","M",2.884
"827","TPN 173","Cerrado","Tocantins",-10.796,"TPN",14,"B","1","M",2.986
"828","TPN 174","Cerrado","Tocantins",-10.796,"TPN",14,"B","1","M",2.965
"829","TPN 176","Cerrado","Tocantins",-10.796,"TPN",14,"B","2","M",2.61
"830","TPN 178","Cerrado","Tocantins",-10.796,"TPN",14,"B","2","F",2.719
"831","TPN 182","Cerrado","Tocantins",-10.796,"TPN",14,"C","1","M",2.673
"832","TPN 183","Cerrado","Tocantins",-10.796,"TPN",14,"C","1","F",2.741
"833","TPN 187","Cerrado","Tocantins",-10.796,"TPN",14,"C","2","M",2.785
"834","TPN 188","Cerrado","Tocantins",-10.796,"TPN",14,"C","2","F",2.607
"835","TPN 191","Cerrado","Tocantins",-10.796,"TPN",14,"C","3","M",2.546
"836","TPN 197","Cerrado","Tocantins",-10.796,"TPN",7,"A","1","F",2.758
"837","TPN 198","Cerrado","Tocantins",-10.796,"TPN",7,"A","1","F",2.801
"838","TPN 199","Cerrado","Tocantins",-10.796,"TPN",7,"A","1","F",2.874
"839","TPN 201","Cerrado","Tocantins",-10.796,"TPN",7,"A","2","M",2.79
"840","TPN 202","Cerrado","Tocantins",-10.796,"TPN",7,"A","2","F",2.734
"841","TPN 203","Cerrado","Tocantins",-10.796,"TPN",7,"A","2","F",2.733
"842","TPN 205","Cerrado","Tocantins",-10.796,"TPN",7,"A","2","F",2.69
"843","TPN 206","Cerrado","Tocantins",-10.796,"TPN",7,"A","3","M",2.75
"844","TPN 207","Cerrado","Tocantins",-10.796,"TPN",7,"A","3","M",2.737
"845","TPN 208","Cerrado","Tocantins",-10.796,"TPN",7,"A","3","M",2.729
"846","TPN 209","Cerrado","Tocantins",-10.796,"TPN",7,"A","3","M",2.681
"847","TPN 210","Cerrado","Tocantins",-10.796,"TPN",7,"A","3","M",2.978
"848","TPN 211","Cerrado","Tocantins",-10.796,"TPN",7,"B","1","M",2.545
"849","TPN 212","Cerrado","Tocantins",-10.796,"TPN",7,"B","1","F",2.559
"850","TPN 213","Cerrado","Tocantins",-10.796,"TPN",7,"B","1","F",2.467
"851","TPN 214","Cerrado","Tocantins",-10.796,"TPN",7,"B","1","F",2.569
"852","TPN 215","Cerrado","Tocantins",-10.796,"TPN",7,"B","1","F",2.699
"853","TPN 216","Cerrado","Tocantins",-10.796,"TPN",7,"B","2","F",2.441
"854","TPN 217","Cerrado","Tocantins",-10.796,"TPN",7,"B","2","M",2.462
"855","TPN 222","Cerrado","Tocantins",-10.796,"TPN",7,"B","3","M",2.447
"856","TPN 224","Cerrado","Tocantins",-10.796,"TPN",7,"B","3","F",2.493
"857","TPN 225","Cerrado","Tocantins",-10.796,"TPN",7,"B","3","F",2.505
"858","TPN 226","Cerrado","Tocantins",-10.796,"TPN",7,"C","1","M",2.354
"859","TPN 227","Cerrado","Tocantins",-10.796,"TPN",7,"C","1","F",2.254
"860","TPN 229","Cerrado","Tocantins",-10.796,"TPN",7,"C","1","F",2.392
"861","TPN 230","Cerrado","Tocantins",-10.796,"TPN",7,"C","1","F",2.407
"862","TPN 231","Cerrado","Tocantins",-10.796,"TPN",7,"C","2","F",2.292
"863","TPN 232","Cerrado","Tocantins",-10.796,"TPN",7,"C","2","M",2.329
"864","TPN 234","Cerrado","Tocantins",-10.796,"TPN",7,"C","2","M",2.555
"865","TPN 235","Cerrado","Tocantins",-10.796,"TPN",7,"C","2","M",2.497
"866","TPN 236","Cerrado","Tocantins",-10.796,"TPN",7,"C","3","F",2.354
"867","TPN 237","Cerrado","Tocantins",-10.796,"TPN",7,"C","3","M",2.449
"868","TPN 238","Cerrado","Tocantins",-10.796,"TPN",7,"C","3","M",2.449
"869","TPN 239","Cerrado","Tocantins",-10.796,"TPN",7,"C","3","M",2.59
"870","TPN 240","Cerrado","Tocantins",-10.796,"TPN",7,"C","3","F",2.444
